	time	heart	temp	temp1	temenv	Red_AC	IR_AC	body	step	bodymove	breathe	movetypr	movepower	Red_DC	IR_DC	sig	overall	energy	test1	test2	test3	test4	if_body_abnormal
9575	2020-10-11 18:22:38	7	0	98	1	0	72	1	170	71	1	1	1	34	1	20]}							1
9576	2020/10/11 18:22:41	0	32.64	29.65	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9577	2020/10/11 18:22:44	0	32.64	29.66	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9578	2020/10/11 18:22:47	0	32.65	29.66	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9579	2020/10/11 18:22:50	0	32.65	29.67	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9580	2020/10/11 18:22:53	0	32.65	29.68	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9581	2020/10/11 18:22:56	0	32.66	29.68	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9582	2020/10/11 18:22:59	0	32.66	29.69	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9583	2020/10/11 18:23:02	0	32.66	29.69	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9584	2020/10/11 18:23:05	0	32.66	29.69	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9585	2020/10/11 18:23:08	0	32.67	29.7	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9586	2020/10/11 18:23:11	0	32.67	29.7	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9587	2020/10/11 18:23:14	0	32.67	29.71	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9588	2020/10/11 18:23:17	0	32.67	29.71	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9589	2020/10/11 18:23:20	0	32.67	29.71	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9590	2020/10/11 18:23:23	0	32.68	29.72	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9591	2020/10/11 18:23:26	0	32.68	29.72	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9592	2020/10/11 18:23:29	0	32.68	29.72	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9593	2020/10/11 18:23:32	0	32.68	29.72	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9594	2020/10/11 18:23:35	0	32.68	29.73	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9595	2020/10/11 18:23:38	0	32.68	29.73	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9596	2020-10-11 18:23:41	7	0	98	1	0	72	1	169	71	1	1	1	34	1	20]}							1
9597	2020/10/11 18:23:44	0	32.69	29.73	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9598	2020/10/11 18:23:47	0	32.69	29.73	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9599	2020/10/11 18:23:50	0	32.69	29.74	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9600	2020/10/11 18:23:53	0	32.69	29.74	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9601	2020/10/11 18:23:56	0	32.69	29.74	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9602	2020/10/11 18:23:59	0	32.69	29.74	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9603	2020/10/11 18:24:02	0	32.69	29.74	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9604	2020/10/11 18:24:05	0	32.69	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9605	2020/10/11 18:24:08	0	32.69	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9606	2020/10/11 18:24:11	0	32.69	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9607	2020/10/11 18:24:14	0	32.7	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9608	2020/10/11 18:24:17	2	32.7	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9609	2020/10/11 18:24:20	4	32.7	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9610	2020/10/11 18:24:23	6	32.7	29.75	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9611	2020/10/11 18:24:26	8	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9612	2020/10/11 18:24:29	10	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9613	2020/10/11 18:24:32	11	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9614	2020/10/11 18:24:35	11	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9615	2020/10/11 18:24:38	10	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9616	2020/10/11 18:24:41	9	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9617	2020-10-11 18:24:44	7	8	98	1	0	72	1	169	71	1	1	1	34	1	20]}							1
9618	2020/10/11 18:24:47	7	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9619	2020/10/11 18:24:50	6	32.7	29.76	72	6	4	1	0	1	43	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9620	2020/10/11 18:24:53	6	32.7	29.76	72	6	4	1	0	1	42	1	1	32	34	1	20	0.02	98	29.69	-99	0	1
9621	2020/10/11 18:24:56	5	32.7	29.76	71	6	4	1	0	1	39	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9622	2020/10/11 18:24:59	5	32.7	29.75	71	6	4	1	0	1	35	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9623	2020/10/11 18:25:02	5	32.69	29.73	71	6	4	1	0	1	31	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9624	2020/10/11 18:25:05	5	32.68	29.7	71	6	4	1	0	1	28	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9625	2020/10/11 18:25:08	5	32.67	29.67	71	6	4	1	0	1	25	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9626	2020/10/11 18:25:11	6	32.66	29.64	71	6	4	1	0	1	23	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9627	2020/10/11 18:25:14	6	32.65	29.61	71	6	4	1	0	1	21	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9628	2020/10/11 18:25:17	6	32.64	29.59	71	6	4	1	0	1	19	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9629	2020/10/11 18:25:20	6	32.63	29.56	71	6	4	1	0	1	18	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9630	2020/10/11 18:25:23	6	32.62	29.54	71	6	4	1	0	1	17	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9631	2020/10/11 18:25:26	6	32.61	29.52	71	6	4	1	0	1	16	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9632	2020/10/11 18:25:29	5	32.61	29.5	71	6	4	1	0	1	15	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9633	2020/10/11 18:25:32	5	32.6	29.48	71	6	4	1	0	1	14	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9634	2020/10/11 18:25:35	4	32.59	29.46	71	6	4	1	0	1	14	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9635	2020/10/11 18:25:38	4	32.59	29.44	71	6	4	1	0	1	13	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9636	2020/10/11 18:25:41	4	32.58	29.43	71	6	4	1	0	1	13	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9637	2020/10/11 18:25:44	3	32.57	29.41	71	6	4	1	0	1	13	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9638	2020-10-11 18:25:47	7	3	98	1	0	71	1	169	69	1	1	1	34	1	20]}							1
9639	2020/10/11 18:25:50	3	32.57	29.39	71	6	4	1	0	1	12	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9640	2020/10/11 18:25:53	3	32.56	29.38	71	6	4	1	0	1	12	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9641	2020/10/11 18:25:56	4	32.56	29.37	71	6	4	1	0	1	12	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9642	2020/10/11 18:25:59	5	32.55	29.35	71	6	4	1	0	1	12	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9643	2020/10/11 18:26:02	6	32.55	29.34	71	6	4	1	0	1	12	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9644	2020/10/11 18:26:05	7	32.54	29.33	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9645	2020/10/11 18:26:08	7	32.54	29.32	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9646	2020/10/11 18:26:11	8	32.54	29.31	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9647	2020/10/11 18:26:14	8	32.53	29.3	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9648	2020/10/11 18:26:17	8	32.53	29.29	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9649	2020/10/11 18:26:20	8	32.53	29.28	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9650	2020/10/11 18:26:23	7	32.52	29.27	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9651	2020/10/11 18:26:26	7	32.52	29.26	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9652	2020/10/11 18:26:29	7	32.52	29.25	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9653	2020/10/11 18:26:32	7	32.51	29.24	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9654	2020/10/11 18:26:35	8	32.51	29.24	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9655	2020/10/11 18:26:38	8	32.51	29.23	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9656	2020/10/11 18:26:41	7	32.51	29.22	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9657	2020/10/11 18:26:44	7	32.5	29.22	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9658	2020/10/11 18:26:47	7	32.5	29.21	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9659	2020-10-11 18:26:50	7	7	98	1	0	71	1	169	69	1	1	1	34	1	20]}							1
9660	2020/10/11 18:26:53	7	32.5	29.21	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9661	2020/10/11 18:26:56	6	32.5	29.2	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9662	2020/10/11 18:26:59	6	32.5	29.2	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9663	2020/10/11 18:27:02	6	32.49	29.19	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9664	2020/10/11 18:27:05	6	32.49	29.19	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9665	2020/10/11 18:27:08	6	32.49	29.18	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9666	2020/10/11 18:27:11	7	32.49	29.18	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9667	2020/10/11 18:27:14	9	32.49	29.18	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9668	2020/10/11 18:27:17	10	32.49	29.17	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9669	2020/10/11 18:27:20	12	32.49	29.17	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9670	2020/10/11 18:27:23	13	32.48	29.17	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9671	2020/10/11 18:27:26	14	32.48	29.16	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9672	2020/10/11 18:27:29	15	32.48	29.16	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9673	2020/10/11 18:27:32	15	32.48	29.16	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9674	2020/10/11 18:27:35	14	32.48	29.15	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9675	2020/10/11 18:27:38	13	32.48	29.15	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9676	2020/10/11 18:27:41	11	32.48	29.15	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9677	2020/10/11 18:27:44	9	32.48	29.15	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9678	2020/10/11 18:27:47	8	32.48	29.14	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9679	2020/10/11 18:27:50	7	32.48	29.14	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9680	2020-10-11 18:27:53	7	7	98	1	0	71	1	169	69	1	1	1	34	1	20]}							1
9681	2020/10/11 18:27:56	6	32.48	29.14	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9682	2020/10/11 18:27:59	6	32.48	29.14	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9683	2020/10/11 18:28:02	6	32.47	29.14	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9684	2020/10/11 18:28:05	6	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9685	2020/10/11 18:28:08	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9686	2020/10/11 18:28:11	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9687	2020/10/11 18:28:14	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9688	2020/10/11 18:28:17	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9689	2020/10/11 18:28:20	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9690	2020/10/11 18:28:23	5	32.47	29.13	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9691	2020/10/11 18:28:26	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9692	2020/10/11 18:28:29	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9693	2020/10/11 18:28:32	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9694	2020/10/11 18:28:35	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9695	2020/10/11 18:28:38	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9696	2020/10/11 18:28:41	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9697	2020/10/11 18:28:44	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9698	2020/10/11 18:28:47	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9699	2020/10/11 18:28:50	5	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9700	2020/10/11 18:28:53	5	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9701	2020-10-11 18:28:56	7	5	98	1	0	71	1	169	69	1	1	1	34	1	20]}							1
9702	2020/10/11 18:28:59	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9703	2020/10/11 18:29:02	4	32.47	29.12	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9704	2020/10/11 18:29:05	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9705	2020/10/11 18:29:08	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9706	2020/10/11 18:29:11	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9707	2020/10/11 18:29:14	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9708	2020/10/11 18:29:17	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9709	2020/10/11 18:29:20	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9710	2020/10/11 18:29:23	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9711	2020/10/11 18:29:26	4	32.47	29.11	71	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9712	2020/10/11 18:29:29	4	32.47	29.11	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9713	2020/10/11 18:29:32	4	32.47	29.12	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9714	2020/10/11 18:29:35	4	32.47	29.12	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9715	2020/10/11 18:29:38	4	32.48	29.14	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9716	2020/10/11 18:29:41	4	32.49	29.15	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9717	2020/10/11 18:29:44	4	32.49	29.16	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9718	2020/10/11 18:29:47	4	32.5	29.17	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9719	2020/10/11 18:29:50	3	32.51	29.18	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9720	2020/10/11 18:29:53	3	32.51	29.19	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9721	2020/10/11 18:29:56	3	32.52	29.2	69	6	4	1	0	1	11	1	1	32	34	1	20	0.02	98	29.44	-99	0	1
9722	2020-10-11 18:29:59	7	2	98	1	0	69	1	169	68	1	1	1	34	1	20]}							1
9723	2020/10/11 19:36:02	5	31.54	26.86	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9724	2020/10/11 19:36:05	5	31.58	26.88	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9725	2020/10/11 19:36:08	5	31.61	26.9	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9726	2020/10/11 19:36:11	5	31.64	26.92	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9727	2020/10/11 19:36:14	5	31.68	26.94	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9728	2020-10-11 19:36:17	7	5	86	1	0	53	1	161	52	1	1	1	35	1	20]}							1
9729	2020/10/11 19:36:20	5	31.71	26.95	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9730	2020/10/11 19:36:23	5	31.73	26.97	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9731	2020/10/11 19:36:26	5	31.76	26.99	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9732	2020/10/11 19:36:29	4	31.79	27	53	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9733	2020/10/11 19:36:32	4	31.81	27.02	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9734	2020/10/11 19:36:35	4	31.83	27.03	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9735	2020/10/11 19:36:38	4	31.86	27.04	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9736	2020/10/11 19:36:41	4	31.88	27.04	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9737	2020/10/11 19:36:44	4	31.9	27.05	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9738	2020/10/11 19:36:47	5	31.91	27.06	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9739	2020/10/11 19:36:50	5	31.93	27.06	52	6	3	1	30	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9740	2020/10/11 19:36:53	5	31.95	27.07	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9741	2020/10/11 19:36:56	5	31.96	27.07	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9742	2020/10/11 19:36:59	5	31.98	27.07	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9743	2020/10/11 19:37:02	5	31.99	27.08	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9744	2020/10/11 19:37:05	5	32.01	27.08	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9745	2020/10/11 19:37:08	5	32.02	27.09	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9746	2020/10/11 19:37:11	5	32.03	27.09	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9747	2020/10/11 19:37:14	5	32.04	27.09	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9748	2020/10/11 19:37:17	5	32.05	27.1	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9749	2020-10-11 19:37:20	7	4	86	1	0	52	1	161	51	1	1	1	35	1	20]}							1
9750	2020/10/11 19:37:23	4	32.06	27.1	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9751	2020/10/11 19:37:26	4	32.07	27.1	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9752	2020/10/11 19:37:29	4	32.08	27.11	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9753	2020/10/11 19:37:32	4	32.09	27.11	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9754	2020/10/11 19:37:35	4	32.1	27.11	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9755	2020/10/11 19:37:38	4	32.11	27.11	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9756	2020/10/11 19:37:41	4	32.12	27.12	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9757	2020/10/11 19:37:44	4	32.12	27.12	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9758	2020/10/11 19:37:47	4	32.13	27.12	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9759	2020/10/11 19:37:50	4	32.14	27.12	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9760	2020/10/11 19:37:53	4	32.14	27.13	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9761	2020/10/11 19:37:56	4	32.15	27.13	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9762	2020/10/11 19:37:59	4	32.16	27.13	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9763	2020/10/11 19:38:02	4	32.16	27.13	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9764	2020/10/11 19:38:05	4	32.17	27.13	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9765	2020/10/11 19:38:08	4	32.17	27.13	52	6	3	1	30	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9766	2020/10/11 19:38:11	3	32.18	27.13	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9767	2020/10/11 19:38:14	3	32.18	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9768	2020/10/11 19:38:17	3	32.18	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9769	2020/10/11 19:38:20	2	32.19	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9770	2020-10-11 19:38:23	7	2	86	1	0	52	1	161	51	1	1	1	35	1	20]}							1
9771	2020-10-11 19:38:23	10																					1
9772	2020/10/11 19:38:26	2	32.19	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9773	2020/10/11 19:38:29	2	32.2	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9774	2020/10/11 19:38:32	1	32.2	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9775	2020/10/11 19:38:35	1	32.2	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9776	2020/10/11 19:38:38	1	32.2	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9777	2020/10/11 19:38:41	1	32.21	27.14	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9778	2020/10/11 19:38:44	1	32.21	27.15	52	6	3	1	5	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
9779	2020/10/11 19:38:47	1	32.21	27.15	52	6	3	1	0	1	10	1	1	32	35	1	20	0.02	86	29.44	-99	0	1
